iterations,q_table
33500,"[[5.52414158e-01 1.41696118e-02 5.45210004e-02 5.49456476e-02]
 [4.09911850e-04 1.12603665e-05 2.89437643e-04 2.04416499e-01]
 [5.33957109e-04 2.30520380e-04 6.80976804e-01 3.18026193e-04]
 [1.17511227e-05 1.29013048e-04 3.24923871e-05 6.87075559e-03]
 [4.49637697e-01 1.44955314e-03 6.50162868e-03 2.15166474e-04]
 [0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00]
 [7.95598056e-03 1.28828031e-10 3.01290292e-05 1.74894901e-10]
 [0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00]
 [8.19038551e-03 4.39162824e-02 6.06540904e-02 4.32598326e-01]
 [4.20824136e-05 8.54182198e-01 2.82331500e-02 4.02328796e-03]
 [1.01431517e-01 8.74200384e-05 6.81811575e-04 3.47451365e-05]
 [0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00]
 [0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00]
 [5.98568035e-02 7.39267260e-03 7.48644096e-01 2.86375866e-02]
 [1.36670073e-01 7.80134453e-01 1.08761413e-01 5.13369015e-01]
 [0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00]]"
34000,"[[5.52414158e-01 1.41696118e-02 5.45210004e-02 5.49456476e-02]
 [4.09911850e-04 1.12603665e-05 2.89437643e-04 2.04416499e-01]
 [5.33957109e-04 2.30520380e-04 6.80976804e-01 3.18026193e-04]
 [1.17511227e-05 1.29013048e-04 3.24923871e-05 6.87075559e-03]
 [4.49637697e-01 1.44955314e-03 6.50162868e-03 2.15166474e-04]
 [0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00]
 [7.95598056e-03 1.28828031e-10 3.01290292e-05 1.74894901e-10]
 [0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00]
 [8.19038551e-03 4.39162824e-02 6.06540904e-02 4.32598326e-01]
 [4.20824136e-05 8.54182198e-01 2.82331500e-02 4.02328796e-03]
 [1.01431517e-01 8.74200384e-05 6.81811575e-04 3.47451365e-05]
 [0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00]
 [0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00]
 [5.98568035e-02 7.39267260e-03 7.48644096e-01 2.86375866e-02]
 [1.36670073e-01 7.80134453e-01 1.08761413e-01 5.13369015e-01]
 [0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00]]"
34500,"[[5.52414158e-01 1.41696118e-02 5.45210004e-02 5.49456476e-02]
 [4.09911850e-04 1.12603665e-05 2.89437643e-04 2.04416499e-01]
 [5.33957109e-04 2.30520380e-04 6.80976804e-01 3.18026193e-04]
 [1.17511227e-05 1.29013048e-04 3.24923871e-05 6.87075559e-03]
 [4.49637697e-01 1.44955314e-03 6.50162868e-03 2.15166474e-04]
 [0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00]
 [7.95598056e-03 1.28828031e-10 3.01290292e-05 1.74894901e-10]
 [0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00]
 [8.19038551e-03 4.39162824e-02 6.06540904e-02 4.32598326e-01]
 [4.20824136e-05 8.54182198e-01 2.82331500e-02 4.02328796e-03]
 [1.01431517e-01 8.74200384e-05 6.81811575e-04 3.47451365e-05]
 [0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00]
 [0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00]
 [5.98568035e-02 7.39267260e-03 7.48644096e-01 2.86375866e-02]
 [1.36670073e-01 7.80134453e-01 1.08761413e-01 5.13369015e-01]
 [0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00]]"
35000,"[[5.52414158e-01 1.41696118e-02 5.45210004e-02 5.49456476e-02]
 [4.09911850e-04 1.12603665e-05 2.89437643e-04 2.04416499e-01]
 [5.33957109e-04 2.30520380e-04 6.80976804e-01 3.18026193e-04]
 [1.17511227e-05 1.29013048e-04 3.24923871e-05 6.87075559e-03]
 [4.49637697e-01 1.44955314e-03 6.50162868e-03 2.15166474e-04]
 [0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00]
 [7.95598056e-03 1.28828031e-10 3.01290292e-05 1.74894901e-10]
 [0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00]
 [8.19038551e-03 4.39162824e-02 6.06540904e-02 4.32598326e-01]
 [4.20824136e-05 8.54182198e-01 2.82331500e-02 4.02328796e-03]
 [1.01431517e-01 8.74200384e-05 6.81811575e-04 3.47451365e-05]
 [0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00]
 [0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00]
 [5.98568035e-02 7.39267260e-03 7.48644096e-01 2.86375866e-02]
 [1.36670073e-01 7.80134453e-01 1.08761413e-01 5.13369015e-01]
 [0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00]]"
35500,"[[5.52414158e-01 1.41696118e-02 5.45210004e-02 5.49456476e-02]
 [4.09911850e-04 1.12603665e-05 2.89437643e-04 2.04416499e-01]
 [5.33957109e-04 2.30520380e-04 6.80976804e-01 3.18026193e-04]
 [1.17511227e-05 1.29013048e-04 3.24923871e-05 6.87075559e-03]
 [4.49637697e-01 1.44955314e-03 6.50162868e-03 2.15166474e-04]
 [0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00]
 [7.95598056e-03 1.28828031e-10 3.01290292e-05 1.74894901e-10]
 [0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00]
 [8.19038551e-03 4.39162824e-02 6.06540904e-02 4.32598326e-01]
 [4.20824136e-05 8.54182198e-01 2.82331500e-02 4.02328796e-03]
 [1.01431517e-01 8.74200384e-05 6.81811575e-04 3.47451365e-05]
 [0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00]
 [0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00]
 [5.98568035e-02 7.39267260e-03 7.48644096e-01 2.86375866e-02]
 [1.36670073e-01 7.80134453e-01 1.08761413e-01 5.13369015e-01]
 [0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00]]"
36000,"[[5.52414158e-01 1.41696118e-02 5.45210004e-02 5.49456476e-02]
 [4.09911850e-04 1.12603665e-05 2.89437643e-04 2.04416499e-01]
 [5.33957109e-04 2.30520380e-04 6.80976804e-01 3.18026193e-04]
 [1.17511227e-05 1.29013048e-04 3.24923871e-05 6.87075559e-03]
 [4.49637697e-01 1.44955314e-03 6.50162868e-03 2.15166474e-04]
 [0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00]
 [7.95598056e-03 1.28828031e-10 3.01290292e-05 1.74894901e-10]
 [0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00]
 [8.19038551e-03 4.39162824e-02 6.06540904e-02 4.32598326e-01]
 [4.20824136e-05 8.54182198e-01 2.82331500e-02 4.02328796e-03]
 [1.01431517e-01 8.74200384e-05 6.81811575e-04 3.47451365e-05]
 [0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00]
 [0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00]
 [5.98568035e-02 7.39267260e-03 7.48644096e-01 2.86375866e-02]
 [1.36670073e-01 7.80134453e-01 1.08761413e-01 5.13369015e-01]
 [0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00]]"
36500,"[[5.52414158e-01 1.41696118e-02 5.45210004e-02 5.49456476e-02]
 [4.09911850e-04 1.12603665e-05 2.89437643e-04 2.04416499e-01]
 [5.33957109e-04 2.30520380e-04 6.80976804e-01 3.18026193e-04]
 [1.17511227e-05 1.29013048e-04 3.24923871e-05 6.87075559e-03]
 [4.49637697e-01 1.44955314e-03 6.50162868e-03 2.15166474e-04]
 [0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00]
 [7.95598056e-03 1.28828031e-10 3.01290292e-05 1.74894901e-10]
 [0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00]
 [8.19038551e-03 4.39162824e-02 6.06540904e-02 4.32598326e-01]
 [4.20824136e-05 8.54182198e-01 2.82331500e-02 4.02328796e-03]
 [1.01431517e-01 8.74200384e-05 6.81811575e-04 3.47451365e-05]
 [0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00]
 [0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00]
 [5.98568035e-02 7.39267260e-03 7.48644096e-01 2.86375866e-02]
 [1.36670073e-01 7.80134453e-01 1.08761413e-01 5.13369015e-01]
 [0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00]]"
37000,"[[5.52414158e-01 1.41696118e-02 5.45210004e-02 5.49456476e-02]
 [4.09911850e-04 1.12603665e-05 2.89437643e-04 2.04416499e-01]
 [5.33957109e-04 2.30520380e-04 6.80976804e-01 3.18026193e-04]
 [1.17511227e-05 1.29013048e-04 3.24923871e-05 6.87075559e-03]
 [4.49637697e-01 1.44955314e-03 6.50162868e-03 2.15166474e-04]
 [0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00]
 [7.95598056e-03 1.28828031e-10 3.01290292e-05 1.74894901e-10]
 [0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00]
 [8.19038551e-03 4.39162824e-02 6.06540904e-02 4.32598326e-01]
 [4.20824136e-05 8.54182198e-01 2.82331500e-02 4.02328796e-03]
 [1.01431517e-01 8.74200384e-05 6.81811575e-04 3.47451365e-05]
 [0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00]
 [0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00]
 [5.98568035e-02 7.39267260e-03 7.48644096e-01 2.86375866e-02]
 [1.36670073e-01 7.80134453e-01 1.08761413e-01 5.13369015e-01]
 [0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00]]"
37500,"[[5.52414158e-01 1.41696118e-02 5.45210004e-02 5.49456476e-02]
 [4.09911850e-04 1.12603665e-05 2.89437643e-04 2.04416499e-01]
 [5.33957109e-04 2.30520380e-04 6.80976804e-01 3.18026193e-04]
 [1.17511227e-05 1.29013048e-04 3.24923871e-05 6.87075559e-03]
 [4.49637697e-01 1.44955314e-03 6.50162868e-03 2.15166474e-04]
 [0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00]
 [7.95598056e-03 1.28828031e-10 3.01290292e-05 1.74894901e-10]
 [0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00]
 [8.19038551e-03 4.39162824e-02 6.06540904e-02 4.32598326e-01]
 [4.20824136e-05 8.54182198e-01 2.82331500e-02 4.02328796e-03]
 [1.01431517e-01 8.74200384e-05 6.81811575e-04 3.47451365e-05]
 [0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00]
 [0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00]
 [5.98568035e-02 7.39267260e-03 7.48644096e-01 2.86375866e-02]
 [1.36670073e-01 7.80134453e-01 1.08761413e-01 5.13369015e-01]
 [0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00]]"
38000,"[[5.52414158e-01 1.41696118e-02 5.45210004e-02 5.49456476e-02]
 [4.09911850e-04 1.12603665e-05 2.89437643e-04 2.04416499e-01]
 [5.33957109e-04 2.30520380e-04 6.80976804e-01 3.18026193e-04]
 [1.17511227e-05 1.29013048e-04 3.24923871e-05 6.87075559e-03]
 [4.49637697e-01 1.44955314e-03 6.50162868e-03 2.15166474e-04]
 [0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00]
 [7.95598056e-03 1.28828031e-10 3.01290292e-05 1.74894901e-10]
 [0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00]
 [8.19038551e-03 4.39162824e-02 6.06540904e-02 4.32598326e-01]
 [4.20824136e-05 8.54182198e-01 2.82331500e-02 4.02328796e-03]
 [1.01431517e-01 8.74200384e-05 6.81811575e-04 3.47451365e-05]
 [0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00]
 [0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00]
 [5.98568035e-02 7.39267260e-03 7.48644096e-01 2.86375866e-02]
 [1.36670073e-01 7.80134453e-01 1.08761413e-01 5.13369015e-01]
 [0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00]]"
38500,"[[5.52414158e-01 1.41696118e-02 5.45210004e-02 5.49456476e-02]
 [4.09911850e-04 1.12603665e-05 2.89437643e-04 2.04416499e-01]
 [5.33957109e-04 2.30520380e-04 6.80976804e-01 3.18026193e-04]
 [1.17511227e-05 1.29013048e-04 3.24923871e-05 6.87075559e-03]
 [4.49637697e-01 1.44955314e-03 6.50162868e-03 2.15166474e-04]
 [0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00]
 [7.95598056e-03 1.28828031e-10 3.01290292e-05 1.74894901e-10]
 [0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00]
 [8.19038551e-03 4.39162824e-02 6.06540904e-02 4.32598326e-01]
 [4.20824136e-05 8.54182198e-01 2.82331500e-02 4.02328796e-03]
 [1.01431517e-01 8.74200384e-05 6.81811575e-04 3.47451365e-05]
 [0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00]
 [0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00]
 [5.98568035e-02 7.39267260e-03 7.48644096e-01 2.86375866e-02]
 [1.36670073e-01 7.80134453e-01 1.08761413e-01 5.13369015e-01]
 [0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00]]"
39000,"[[5.52414158e-01 1.41696118e-02 5.45210004e-02 5.49456476e-02]
 [4.09911850e-04 1.12603665e-05 2.89437643e-04 2.04416499e-01]
 [5.33957109e-04 2.30520380e-04 6.80976804e-01 3.18026193e-04]
 [1.17511227e-05 1.29013048e-04 3.24923871e-05 6.87075559e-03]
 [4.49637697e-01 1.44955314e-03 6.50162868e-03 2.15166474e-04]
 [0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00]
 [7.95598056e-03 1.28828031e-10 3.01290292e-05 1.74894901e-10]
 [0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00]
 [8.19038551e-03 4.39162824e-02 6.06540904e-02 4.32598326e-01]
 [4.20824136e-05 8.54182198e-01 2.82331500e-02 4.02328796e-03]
 [1.01431517e-01 8.74200384e-05 6.81811575e-04 3.47451365e-05]
 [0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00]
 [0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00]
 [5.98568035e-02 7.39267260e-03 7.48644096e-01 2.86375866e-02]
 [1.36670073e-01 7.80134453e-01 1.08761413e-01 5.13369015e-01]
 [0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00]]"
39500,"[[5.52414158e-01 1.41696118e-02 5.45210004e-02 5.49456476e-02]
 [4.09911850e-04 1.12603665e-05 2.89437643e-04 2.04416499e-01]
 [5.33957109e-04 2.30520380e-04 6.80976804e-01 3.18026193e-04]
 [1.17511227e-05 1.29013048e-04 3.24923871e-05 6.87075559e-03]
 [4.49637697e-01 1.44955314e-03 6.50162868e-03 2.15166474e-04]
 [0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00]
 [7.95598056e-03 1.28828031e-10 3.01290292e-05 1.74894901e-10]
 [0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00]
 [8.19038551e-03 4.39162824e-02 6.06540904e-02 4.32598326e-01]
 [4.20824136e-05 8.54182198e-01 2.82331500e-02 4.02328796e-03]
 [1.01431517e-01 8.74200384e-05 6.81811575e-04 3.47451365e-05]
 [0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00]
 [0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00]
 [5.98568035e-02 7.39267260e-03 7.48644096e-01 2.86375866e-02]
 [1.36670073e-01 7.80134453e-01 1.08761413e-01 5.13369015e-01]
 [0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00]]"
40000,"[[5.52414158e-01 1.41696118e-02 5.45210004e-02 5.49456476e-02]
 [4.09911850e-04 1.12603665e-05 2.89437643e-04 2.04416499e-01]
 [5.33957109e-04 2.30520380e-04 6.80976804e-01 3.18026193e-04]
 [1.17511227e-05 1.29013048e-04 3.24923871e-05 6.87075559e-03]
 [4.49637697e-01 1.44955314e-03 6.50162868e-03 2.15166474e-04]
 [0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00]
 [7.95598056e-03 1.28828031e-10 3.01290292e-05 1.74894901e-10]
 [0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00]
 [8.19038551e-03 4.39162824e-02 6.06540904e-02 4.32598326e-01]
 [4.20824136e-05 8.54182198e-01 2.82331500e-02 4.02328796e-03]
 [1.01431517e-01 8.74200384e-05 6.81811575e-04 3.47451365e-05]
 [0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00]
 [0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00]
 [5.98568035e-02 7.39267260e-03 7.48644096e-01 2.86375866e-02]
 [1.36670073e-01 7.80134453e-01 1.08761413e-01 5.13369015e-01]
 [0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00]]"
40003,"[[5.52414158e-01 1.41696118e-02 5.45210004e-02 5.49456476e-02]
 [4.09911850e-04 1.12603665e-05 2.89437643e-04 2.04416499e-01]
 [5.33957109e-04 2.30520380e-04 6.80976804e-01 3.18026193e-04]
 [1.17511227e-05 1.29013048e-04 3.24923871e-05 6.87075559e-03]
 [4.49637697e-01 1.44955314e-03 6.50162868e-03 2.15166474e-04]
 [0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00]
 [7.95598056e-03 1.28828031e-10 3.01290292e-05 1.74894901e-10]
 [0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00]
 [8.19038551e-03 4.39162824e-02 6.06540904e-02 4.32598326e-01]
 [4.20824136e-05 8.54182198e-01 2.82331500e-02 4.02328796e-03]
 [1.01431517e-01 8.74200384e-05 6.81811575e-04 3.47451365e-05]
 [0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00]
 [0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00]
 [5.98568035e-02 7.39267260e-03 7.48644096e-01 2.86375866e-02]
 [1.36670073e-01 7.80134453e-01 1.08761413e-01 5.13369015e-01]
 [0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00]]"
